local_date,local_time,altitude,temp,dewpoint,wind_speed_kmh,wind_dir_deg,pressure_hpa,THR_m_s,THS_m_s,PBLH_m,wind_dir
2025-02-17,06:00,9,-0.4,-3.9,22,94,1022,0,0.0,0,E
2025-02-17,06:00,32,-0.6,-4.1,23,94,1019,0,0.0,0,E
2025-02-17,06:00,74,-0.8,-4.6,25,94,1014,0,0.0,0,E
2025-02-17,06:00,132,-1.2,-5.2,28,94,1006,0,0.0,0,E
2025-02-17,06:00,202,-1.6,-5.9,31,95,998,0,0.0,0,E
2025-02-17,06:00,284,-1.7,-7.0,32,96,987,0,0.0,0,E
2025-02-17,06:00,379,-1.7,-8.2,32,98,976,0,0.0,0,E
2025-02-17,06:00,480,-2.0,-9.1,31,99,963,0,0.0,0,E
2025-02-17,06:00,581,-2.3,-10.0,30,98,951,0,0.0,0,E
2025-02-17,06:00,688,-2.7,-11.0,29,97,938,0,0.0,0,E
2025-02-17,06:00,792,-3.2,-12.1,28,96,926,0,0.0,0,E
2025-02-17,06:00,898,-3.6,-13.4,26,95,914,0,0.0,0,E
2025-02-17,06:00,1005,-4.0,-14.9,24,93,902,0,0.0,0,E
2025-02-17,06:00,1113,-4.3,-16.5,22,92,889,0,0.0,0,E
2025-02-17,06:00,1227,-4.5,-18.2,19,90,876,0,0.0,0,E
2025-02-17,06:00,1347,-4.6,-20.0,17,86,863,0,0.0,0,E
2025-02-17,06:00,1469,-4.6,-22.1,14,81,850,0,0.0,0,E
2025-02-17,06:00,1589,-4.6,-23.9,12,67,837,0,0.0,0,ENE
2025-02-17,06:00,1715,-4.6,-25.9,11,48,824,0,0.0,0,NE
2025-02-17,06:00,1848,-4.5,-28.1,12,26,810,0,0.0,0,NNE
2025-02-17,06:00,1983,-4.6,-30.6,14,11,796,0,0.0,0,N
2025-02-17,06:00,2126,-4.8,-33.6,15,1,782,0,0.0,0,N
2025-02-17,06:00,2281,-5.2,-36.6,18,354,766,0,0.0,0,N
2025-02-17,06:00,2444,-5.7,-38.7,21,349,751,0,0.0,0,N
2025-02-17,06:00,2611,-6.1,-36.7,25,342,735,0,0.0,0,NNW
2025-02-17,06:00,2792,-6.7,-34.1,29,337,718,0,0.0,0,NNW
2025-02-17,06:00,2987,-7.4,-31.4,34,333,700,0,0.0,0,NNW
2025-02-17,06:00,3204,-8.6,-30.0,37,328,681,0,0.0,0,NNW
2025-02-17,06:00,3466,-10.2,-29.6,40,325,658,0,0.0,0,NW
2025-02-17,06:00,3802,-11.8,-32.1,42,327,630,0,0.0,0,NNW
2025-02-17,06:00,4220,-13.9,-36.5,44,331,597,0,0.0,0,NNW
2025-02-17,06:00,4715,-17.7,-36.6,47,327,559,0,0.0,0,NNW
2025-02-17,06:00,5299,-22.7,-41.8,50,315,516,0,0.0,0,NW
2025-02-17,06:00,5932,-28.0,-38.5,60,311,473,0,0.0,0,NW
2025-02-17,06:00,6560,-32.8,-37.9,66,318,433,0,0.0,0,NW
2025-02-17,06:00,7155,-37.4,-41.7,68,323,398,0,0.0,0,NW
2025-02-17,06:00,7673,-42.1,-45.8,74,319,369,0,0.0,0,NW
2025-02-17,07:00,9,-1.2,-5.3,10,92,1022,10,0.15,239,E
2025-02-17,07:00,32,-1.5,-5.3,19,92,1019,12,0.22,239,E
2025-02-17,07:00,74,-1.8,-5.5,23,93,1014,15,0.22,239,E
2025-02-17,07:00,131,-1.9,-5.9,29,96,1006,17,0.16,239,E
2025-02-17,07:00,201,-1.9,-6.5,32,98,997,18,0.04,239,E
2025-02-17,07:00,283,-1.8,-7.4,33,100,987,0,0.0,239,E
2025-02-17,07:00,379,-1.8,-8.4,32,102,975,0,0.0,239,ESE
2025-02-17,07:00,479,-2.1,-9.3,30,103,963,0,0.0,239,ESE
2025-02-17,07:00,580,-2.5,-10.1,28,102,951,0,0.0,239,ESE
2025-02-17,07:00,687,-2.9,-11.1,27,102,938,0,0.0,239,ESE
2025-02-17,07:00,792,-3.4,-12.2,26,100,926,0,0.0,239,E
2025-02-17,07:00,897,-3.8,-13.6,24,99,914,0,0.0,239,E
2025-02-17,07:00,1004,-4.2,-15.2,22,97,901,0,0.0,239,E
2025-02-17,07:00,1112,-4.4,-17.0,20,95,889,0,0.0,239,E
2025-02-17,07:00,1226,-4.6,-18.9,17,94,876,0,0.0,239,E
2025-02-17,07:00,1346,-4.7,-21.1,14,91,863,0,0.0,239,E
2025-02-17,07:00,1468,-4.7,-23.2,11,86,850,0,0.0,239,E
2025-02-17,07:00,1587,-4.7,-24.7,9,72,837,0,0.0,239,ENE
2025-02-17,07:00,1713,-4.6,-26.3,9,48,824,0,0.0,239,NE
2025-02-17,07:00,1846,-4.6,-28.1,10,26,810,0,0.0,239,NNE
2025-02-17,07:00,1982,-4.7,-30.4,12,12,796,0,0.0,239,NNE
2025-02-17,07:00,2124,-4.9,-33.4,14,3,782,0,0.0,239,N
2025-02-17,07:00,2279,-5.3,-36.2,16,356,766,0,0.0,239,N
2025-02-17,07:00,2442,-5.8,-37.7,19,350,750,0,0.0,239,N
2025-02-17,07:00,2609,-6.2,-35.8,23,344,735,0,0.0,239,NNW
2025-02-17,07:00,2790,-6.7,-33.6,28,340,718,0,0.0,239,NNW
2025-02-17,07:00,2985,-7.4,-31.6,33,337,700,0,0.0,239,NNW
2025-02-17,07:00,3202,-8.5,-30.2,36,331,681,0,0.0,239,NNW
2025-02-17,07:00,3464,-10.0,-30.0,40,327,658,0,0.0,239,NNW
2025-02-17,07:00,3800,-11.7,-32.6,42,326,630,0,0.0,239,NW
2025-02-17,07:00,4218,-14.1,-37.1,44,328,596,0,0.0,239,NNW
2025-02-17,07:00,4713,-18.0,-37.4,45,324,559,0,0.0,239,NW
2025-02-17,07:00,5296,-22.9,-45.6,50,314,516,0,0.0,239,NW
2025-02-17,07:00,5928,-27.7,-37.9,58,317,473,0,0.0,239,NW
2025-02-17,07:00,6557,-32.4,-36.9,65,324,433,0,0.0,239,NW
2025-02-17,07:00,7153,-37.5,-42.9,72,323,398,0,0.0,239,NW
2025-02-17,07:00,7671,-42.1,-47.0,81,323,369,0,0.0,239,NW
2025-02-17,08:00,9,-1.1,-5.5,12,92,1023,10,0.18,239,E
2025-02-17,08:00,32,-1.5,-5.5,20,92,1020,12,0.26,239,E
2025-02-17,08:00,74,-2.0,-5.6,22,94,1015,15,0.27,239,E
2025-02-17,08:00,131,-2.2,-5.9,28,97,1007,17,0.2,239,E
2025-02-17,08:00,201,-2.1,-6.7,31,100,998,18,0.04,239,E
2025-02-17,08:00,283,-1.9,-7.6,31,103,988,0,0.0,239,ESE
2025-02-17,08:00,378,-1.9,-8.6,30,106,976,0,0.0,239,ESE
2025-02-17,08:00,479,-2.1,-9.5,28,107,964,0,0.0,239,ESE
2025-02-17,08:00,580,-2.5,-10.3,27,106,952,0,0.0,239,ESE
2025-02-17,08:00,687,-3.0,-11.2,25,106,939,0,0.0,239,ESE
2025-02-17,08:00,791,-3.5,-12.3,23,104,927,0,0.0,239,ESE
2025-02-17,08:00,897,-4.0,-13.6,21,103,915,0,0.0,239,ESE
2025-02-17,08:00,1004,-4.4,-15.2,19,101,902,0,0.0,239,E
2025-02-17,08:00,1112,-4.7,-16.9,17,100,890,0,0.0,239,E
2025-02-17,08:00,1226,-4.9,-18.9,15,98,877,0,0.0,239,E
2025-02-17,08:00,1346,-5.0,-21.2,12,97,864,0,0.0,239,E
2025-02-17,08:00,1468,-4.9,-23.7,9,92,850,0,0.0,239,E
2025-02-17,08:00,1587,-4.7,-25.3,7,72,838,0,0.0,239,ENE
2025-02-17,08:00,1713,-4.7,-26.6,7,43,824,0,0.0,239,NE
2025-02-17,08:00,1846,-4.7,-28.2,9,21,810,0,0.0,239,NNE
2025-02-17,08:00,1982,-4.8,-30.2,11,11,797,0,0.0,239,NNE
2025-02-17,08:00,2124,-5.0,-33.0,13,2,782,0,0.0,239,N
2025-02-17,08:00,2280,-5.4,-35.9,14,353,767,0,0.0,239,N
2025-02-17,08:00,2443,-5.9,-37.2,17,346,751,0,0.0,239,NNW
2025-02-17,08:00,2609,-6.2,-35.3,21,342,735,0,0.0,239,NNW
2025-02-17,08:00,2790,-6.7,-33.5,25,339,718,0,0.0,239,NNW
2025-02-17,08:00,2986,-7.4,-32.4,30,336,701,0,0.0,239,NNW
2025-02-17,08:00,3203,-8.5,-31.3,34,330,681,0,0.0,239,NNW
2025-02-17,08:00,3465,-9.9,-31.0,38,325,659,0,0.0,239,NW
2025-02-17,08:00,3802,-11.6,-33.4,42,323,630,0,0.0,239,NW
2025-02-17,08:00,4220,-14.2,-37.8,44,323,597,0,0.0,239,NW
2025-02-17,08:00,4715,-18.2,-38.5,46,319,559,0,0.0,239,NW
2025-02-17,08:00,5298,-22.9,-43.8,53,313,517,0,0.0,239,NW
2025-02-17,08:00,5932,-27.6,-37.2,59,318,473,0,0.0,239,NW
2025-02-17,08:00,6561,-32.5,-36.3,64,324,433,0,0.0,239,NW
2025-02-17,08:00,7158,-37.7,-40.5,73,324,398,0,0.0,239,NW
2025-02-17,08:00,7676,-41.7,-46.6,85,328,369,0,0.0,239,NNW
2025-02-17,09:00,9,-0.3,-5.7,11,92,1023,10,0.23,293,E
2025-02-17,09:00,32,-0.7,-5.7,18,92,1020,14,0.33,293,E
2025-02-17,09:00,74,-1.2,-5.8,21,93,1014,18,0.37,293,E
2025-02-17,09:00,132,-1.8,-5.9,23,94,1007,20,0.31,293,E
2025-02-17,09:00,201,-2.3,-6.5,27,98,998,22,0.18,293,E
2025-02-17,09:00,284,-1.9,-7.9,29,101,988,0,0.0,293,E
2025-02-17,09:00,379,-1.8,-9.1,29,104,976,0,0.0,293,ESE
2025-02-17,09:00,479,-2.0,-10.1,27,107,964,0,0.0,293,ESE
2025-02-17,09:00,581,-2.4,-10.8,25,107,952,0,0.0,293,ESE
2025-02-17,09:00,688,-3.0,-11.6,23,106,939,0,0.0,293,ESE
2025-02-17,09:00,792,-3.4,-12.7,21,105,927,0,0.0,293,ESE
2025-02-17,09:00,897,-3.9,-14.1,19,102,914,0,0.0,293,ESE
2025-02-17,09:00,1004,-4.2,-15.8,17,98,902,0,0.0,293,E
2025-02-17,09:00,1112,-4.5,-17.6,15,96,890,0,0.0,293,E
2025-02-17,09:00,1226,-4.7,-19.7,13,93,877,0,0.0,293,E
2025-02-17,09:00,1346,-4.8,-22.2,10,90,864,0,0.0,293,E
2025-02-17,09:00,1468,-4.6,-24.7,7,76,850,0,0.0,293,ENE
2025-02-17,09:00,1588,-4.4,-26.1,7,43,838,0,0.0,293,NE
2025-02-17,09:00,1714,-4.4,-27.3,8,27,824,0,0.0,293,NNE
2025-02-17,09:00,1847,-4.4,-28.9,10,15,810,0,0.0,293,NNE
2025-02-17,09:00,1983,-4.5,-31.1,12,7,796,0,0.0,293,N
2025-02-17,09:00,2126,-4.8,-33.7,13,357,782,0,0.0,293,N
2025-02-17,09:00,2281,-5.3,-35.9,14,347,767,0,0.0,293,NNW
2025-02-17,09:00,2444,-5.7,-35.5,17,341,751,0,0.0,293,NNW
2025-02-17,09:00,2611,-6.2,-33.9,20,339,735,0,0.0,293,NNW
2025-02-17,09:00,2792,-6.7,-33.6,24,337,718,0,0.0,293,NNW
2025-02-17,09:00,2987,-7.5,-33.8,28,333,701,0,0.0,293,NNW
2025-02-17,09:00,3204,-8.6,-32.7,33,328,681,0,0.0,293,NNW
2025-02-17,09:00,3466,-10.0,-31.7,38,324,659,0,0.0,293,NW
2025-02-17,09:00,3803,-11.8,-33.8,42,323,630,0,0.0,293,NW
2025-02-17,09:00,4220,-14.5,-38.7,44,321,597,0,0.0,293,NW
2025-02-17,09:00,4715,-18.4,-41.1,45,318,559,0,0.0,293,NW
2025-02-17,09:00,5298,-23.1,-37.0,52,318,516,0,0.0,293,NW
2025-02-17,09:00,5931,-27.6,-33.5,60,323,473,0,0.0,293,NW
2025-02-17,09:00,6560,-32.7,-36.8,66,328,433,0,0.0,293,NNW
2025-02-17,09:00,7156,-38.0,-40.7,73,328,398,0,0.0,293,NNW
2025-02-17,09:00,7673,-41.6,-48.4,81,333,369,0,0.0,293,NNW
2025-02-17,10:00,9,1.1,-6.0,11,94,1023,10,0.27,368,E
2025-02-17,10:00,32,0.6,-6.1,17,95,1020,16,0.4,368,E
2025-02-17,10:00,74,0.0,-6.1,19,95,1015,21,0.46,368,E
2025-02-17,10:00,132,-0.6,-6.2,20,95,1007,24,0.43,368,E
2025-02-17,10:00,202,-1.3,-6.4,21,96,998,27,0.33,368,E
2025-02-17,10:00,285,-1.8,-7.4,23,97,988,28,0.14,368,E
2025-02-17,10:00,380,-1.7,-9.4,25,102,976,0,0.0,368,ESE
2025-02-17,10:00,480,-1.8,-10.5,25,107,964,0,0.0,368,ESE
2025-02-17,10:00,582,-2.3,-11.2,23,108,952,0,0.0,368,ESE
2025-02-17,10:00,689,-2.9,-12.1,22,108,939,0,0.0,368,ESE
2025-02-17,10:00,793,-3.3,-13.2,19,105,927,0,0.0,368,ESE
2025-02-17,10:00,898,-3.7,-14.6,17,103,914,0,0.0,368,ESE
2025-02-17,10:00,1005,-4.0,-16.4,15,98,902,0,0.0,368,E
2025-02-17,10:00,1114,-4.3,-18.2,13,93,890,0,0.0,368,E
2025-02-17,10:00,1228,-4.5,-20.3,11,90,877,0,0.0,368,E
2025-02-17,10:00,1348,-4.6,-22.9,8,85,864,0,0.0,368,E
2025-02-17,10:00,1470,-4.4,-25.3,6,59,850,0,0.0,368,ENE
2025-02-17,10:00,1590,-4.3,-26.5,7,28,838,0,0.0,368,NNE
2025-02-17,10:00,1716,-4.2,-27.7,8,18,824,0,0.0,368,NNE
2025-02-17,10:00,1849,-4.1,-29.5,9,9,810,0,0.0,368,N
2025-02-17,10:00,1985,-4.3,-31.7,10,0,797,0,0.0,368,N
2025-02-17,10:00,2128,-4.6,-34.1,12,349,782,0,0.0,368,N
2025-02-17,10:00,2283,-5.0,-34.8,14,342,767,0,0.0,368,NNW
2025-02-17,10:00,2447,-5.5,-33.4,16,338,751,0,0.0,368,NNW
2025-02-17,10:00,2613,-6.0,-32.8,19,337,735,0,0.0,368,NNW
2025-02-17,10:00,2794,-6.6,-33.8,22,334,718,0,0.0,368,NNW
2025-02-17,10:00,2990,-7.5,-35.1,26,331,701,0,0.0,368,NNW
2025-02-17,10:00,3207,-8.6,-33.5,31,327,681,0,0.0,368,NNW
2025-02-17,10:00,3469,-9.9,-32.1,36,324,659,0,0.0,368,NW
2025-02-17,10:00,3806,-11.7,-34.7,41,321,630,0,0.0,368,NW
2025-02-17,10:00,4223,-14.5,-40.5,44,317,597,0,0.0,368,NW
2025-02-17,10:00,4718,-18.4,-44.2,45,314,559,0,0.0,368,NW
2025-02-17,10:00,5302,-22.8,-33.0,50,321,517,0,0.0,368,NW
2025-02-17,10:00,5936,-27.4,-33.8,58,327,473,0,0.0,368,NNW
2025-02-17,10:00,6565,-32.7,-37.8,67,329,433,0,0.0,368,NNW
2025-02-17,10:00,7161,-37.5,-41.8,77,329,398,0,0.0,368,NNW
2025-02-17,10:00,7680,-40.8,-49.3,87,332,369,0,0.0,368,NNW
2025-02-17,11:00,9,2.4,-6.3,11,92,1023,13,0.32,505,E
2025-02-17,11:00,32,1.8,-6.3,16,93,1020,20,0.48,505,E
2025-02-17,11:00,75,1.2,-6.3,19,93,1014,26,0.57,505,E
2025-02-17,11:00,133,0.6,-6.4,20,94,1007,31,0.59,505,E
2025-02-17,11:00,203,-0.1,-6.6,21,94,998,34,0.54,505,E
2025-02-17,11:00,286,-0.9,-6.8,21,95,988,37,0.41,505,E
2025-02-17,11:00,381,-1.5,-8.6,22,96,976,38,0.2,505,E
2025-02-17,11:00,482,-1.9,-10.2,23,99,964,0,0.0,505,E
2025-02-17,11:00,583,-2.2,-11.8,24,103,952,0,0.0,505,ESE
2025-02-17,11:00,690,-2.7,-12.5,22,103,939,0,0.0,505,ESE
2025-02-17,11:00,794,-3.1,-13.8,20,100,927,0,0.0,505,E
2025-02-17,11:00,900,-3.4,-15.5,17,96,914,0,0.0,505,E
2025-02-17,11:00,1007,-3.6,-17.7,15,87,902,0,0.0,505,E
2025-02-17,11:00,1115,-3.9,-19.6,14,83,890,0,0.0,505,E
2025-02-17,11:00,1230,-3.9,-22.1,11,75,877,0,0.0,505,ENE
2025-02-17,11:00,1350,-3.8,-24.5,9,58,864,0,0.0,505,ENE
2025-02-17,11:00,1473,-3.7,-26.3,9,33,850,0,0.0,505,NNE
2025-02-17,11:00,1593,-3.6,-27.3,9,18,838,0,0.0,505,NNE
2025-02-17,11:00,1719,-3.5,-28.8,9,7,824,0,0.0,505,N
2025-02-17,11:00,1853,-3.5,-30.7,9,353,810,0,0.0,505,N
2025-02-17,11:00,1989,-3.7,-32.8,10,340,797,0,0.0,505,NNW
2025-02-17,11:00,2132,-4.1,-33.7,12,330,782,0,0.0,505,NNW
2025-02-17,11:00,2288,-4.5,-32.4,14,324,767,0,0.0,505,NW
2025-02-17,11:00,2451,-5.0,-31.3,17,323,751,0,0.0,505,NW
2025-02-17,11:00,2618,-5.6,-32.3,19,323,735,0,0.0,505,NW
2025-02-17,11:00,2799,-6.3,-34.5,22,322,718,0,0.0,505,NW
2025-02-17,11:00,2995,-7.2,-34.8,25,322,701,0,0.0,505,NW
2025-02-17,11:00,3212,-8.3,-32.6,29,321,681,0,0.0,505,NW
2025-02-17,11:00,3475,-9.5,-32.7,34,321,659,0,0.0,505,NW
2025-02-17,11:00,3812,-11.4,-37.2,39,318,630,0,0.0,505,NW
2025-02-17,11:00,4230,-14.4,-42.4,43,314,597,0,0.0,505,NW
2025-02-17,11:00,4725,-18.2,-38.4,45,314,559,0,0.0,505,NW
2025-02-17,11:00,5309,-22.5,-30.3,49,320,517,0,0.0,505,NW
2025-02-17,11:00,5943,-27.4,-32.3,59,327,473,0,0.0,505,NNW
2025-02-17,11:00,6573,-32.6,-36.7,66,325,433,0,0.0,505,NW
2025-02-17,11:00,7169,-37.2,-43.5,72,327,398,0,0.0,505,NNW
2025-02-17,11:00,7688,-40.9,-48.7,82,332,369,0,0.0,505,NNW
2025-02-17,12:00,9,3.4,-6.8,10,88,1022,15,0.31,677,E
2025-02-17,12:00,32,2.8,-6.8,14,89,1019,24,0.48,677,E
2025-02-17,12:00,75,2.3,-6.9,17,89,1014,32,0.59,677,E
2025-02-17,12:00,133,1.6,-7.0,18,89,1006,38,0.64,677,E
2025-02-17,12:00,204,0.9,-7.1,19,90,998,43,0.63,677,E
2025-02-17,12:00,287,0.0,-7.3,19,90,987,46,0.56,677,E
2025-02-17,12:00,382,-0.9,-7.5,19,91,976,49,0.44,677,E
2025-02-17,12:00,483,-1.6,-9.3,19,92,963,51,0.27,677,E
2025-02-17,12:00,585,-2.3,-10.5,19,93,951,52,0.07,677,E
2025-02-17,12:00,692,-2.8,-12.2,20,97,938,0,0.0,677,E
2025-02-17,12:00,796,-3.1,-14.0,19,100,926,0,0.0,677,E
2025-02-17,12:00,901,-3.4,-15.8,17,95,914,0,0.0,677,E
2025-02-17,12:00,1008,-3.6,-18.1,16,85,902,0,0.0,677,E
2025-02-17,12:00,1117,-3.8,-20.3,14,78,889,0,0.0,677,ENE
2025-02-17,12:00,1231,-3.8,-22.8,12,68,876,0,0.0,677,ENE
2025-02-17,12:00,1351,-3.8,-25.1,11,50,863,0,0.0,677,NE
2025-02-17,12:00,1474,-3.8,-26.7,10,34,850,0,0.0,677,NNE
2025-02-17,12:00,1594,-3.6,-27.9,10,20,837,0,0.0,677,NNE
2025-02-17,12:00,1720,-3.4,-29.3,10,8,824,0,0.0,677,N
2025-02-17,12:00,1854,-3.5,-31.1,10,350,810,0,0.0,677,N
2025-02-17,12:00,1990,-3.7,-32.7,11,336,796,0,0.0,677,NNW
2025-02-17,12:00,2133,-4.0,-31.6,14,325,782,0,0.0,677,NW
2025-02-17,12:00,2288,-4.5,-29.0,16,317,766,0,0.0,677,NW
2025-02-17,12:00,2452,-4.9,-28.7,18,313,751,0,0.0,677,NW
2025-02-17,12:00,2619,-5.4,-31.4,20,314,735,0,0.0,677,NW
2025-02-17,12:00,2800,-6.1,-33.6,23,315,718,0,0.0,677,NW
2025-02-17,12:00,2996,-7.0,-32.6,26,317,700,0,0.0,677,NW
2025-02-17,12:00,3213,-8.0,-31.5,30,319,681,0,0.0,677,NW
2025-02-17,12:00,3476,-9.3,-33.8,34,319,658,0,0.0,677,NW
2025-02-17,12:00,3813,-11.3,-37.9,38,318,630,0,0.0,677,NW
2025-02-17,12:00,4230,-14.3,-35.1,42,317,597,0,0.0,677,NW
2025-02-17,12:00,4726,-18.0,-29.0,45,319,559,0,0.0,677,NW
2025-02-17,12:00,5310,-22.4,-29.7,51,324,516,0,0.0,677,NW
2025-02-17,12:00,5944,-27.4,-31.8,60,326,473,0,0.0,677,NW
2025-02-17,12:00,6574,-32.4,-37.5,66,325,433,0,0.0,677,NW
2025-02-17,12:00,7171,-36.7,-45.1,72,327,398,0,0.0,677,NNW
2025-02-17,12:00,7691,-40.5,-48.6,82,330,369,0,0.0,677,NNW
2025-02-17,13:00,9,4.1,-7.1,10,88,1022,18,0.33,827,E
2025-02-17,13:00,32,3.5,-7.2,13,88,1019,28,0.51,827,E
2025-02-17,13:00,75,3.0,-7.3,15,89,1013,37,0.64,827,E
2025-02-17,13:00,134,2.3,-7.4,15,89,1006,44,0.72,827,E
2025-02-17,13:00,204,1.6,-7.5,16,87,997,50,0.73,827,E
2025-02-17,13:00,287,0.7,-7.7,17,88,987,54,0.7,827,E
2025-02-17,13:00,383,-0.3,-7.9,17,88,975,58,0.61,827,E
2025-02-17,13:00,484,-1.3,-8.1,17,88,963,60,0.48,827,E
2025-02-17,13:00,586,-2.1,-9.7,17,89,951,62,0.32,827,E
2025-02-17,13:00,693,-2.8,-10.2,16,90,938,63,0.12,827,E
2025-02-17,13:00,797,-3.5,-11.4,15,93,926,0,0.0,827,E
2025-02-17,13:00,902,-3.7,-14.4,15,97,914,0,0.0,827,E
2025-02-17,13:00,1009,-3.7,-18.2,13,96,901,0,0.0,827,E
2025-02-17,13:00,1118,-3.6,-21.3,12,87,889,0,0.0,827,E
2025-02-17,13:00,1232,-3.5,-23.8,10,69,876,0,0.0,827,ENE
2025-02-17,13:00,1352,-3.6,-25.7,9,51,863,0,0.0,827,NE
2025-02-17,13:00,1475,-3.4,-27.4,10,34,850,0,0.0,827,NE
2025-02-17,13:00,1595,-3.2,-28.9,10,21,837,0,0.0,827,NNE
2025-02-17,13:00,1722,-3.1,-30.1,10,8,823,0,0.0,827,N
2025-02-17,13:00,1855,-3.3,-31.5,11,352,810,0,0.0,827,N
2025-02-17,13:00,1991,-3.6,-31.3,12,338,796,0,0.0,827,NNW
2025-02-17,13:00,2134,-4.0,-28.2,15,329,782,0,0.0,827,NNW
2025-02-17,13:00,2290,-4.4,-25.9,17,321,766,0,0.0,827,NW
2025-02-17,13:00,2454,-4.8,-27.2,19,318,750,0,0.0,827,NW
2025-02-17,13:00,2620,-5.3,-29.8,22,316,735,0,0.0,827,NW
2025-02-17,13:00,2802,-6.0,-30.5,24,316,718,0,0.0,827,NW
2025-02-17,13:00,2998,-6.8,-29.9,26,317,700,0,0.0,827,NW
2025-02-17,13:00,3215,-7.8,-31.1,29,317,681,0,0.0,827,NW
2025-02-17,13:00,3478,-9.1,-34.7,33,318,658,0,0.0,827,NW
2025-02-17,13:00,3815,-11.2,-35.3,37,319,630,0,0.0,827,NW
2025-02-17,13:00,4232,-14.1,-30.1,42,318,596,0,0.0,827,NW
2025-02-17,13:00,4728,-17.8,-27.4,47,319,558,0,0.0,827,NW
2025-02-17,13:00,5312,-22.2,-29.6,53,321,516,0,0.0,827,NW
2025-02-17,13:00,5946,-27.2,-32.8,59,322,473,0,0.0,827,NW
2025-02-17,13:00,6576,-32.1,-39.0,64,321,433,0,0.0,827,NW
2025-02-17,13:00,7173,-36.5,-45.4,70,323,398,0,0.0,827,NW
2025-02-17,13:00,7694,-40.3,-47.9,80,327,369,0,0.0,827,NNW
2025-02-17,14:00,9,4.4,-7.5,10,90,1021,19,0.31,889,E
2025-02-17,14:00,32,3.9,-7.6,13,90,1018,29,0.47,889,E
2025-02-17,14:00,75,3.4,-7.6,14,90,1013,39,0.59,889,E
2025-02-17,14:00,134,2.7,-7.7,15,90,1005,46,0.66,889,E
2025-02-17,14:00,205,2.0,-7.8,16,90,996,52,0.69,889,E
2025-02-17,14:00,288,1.1,-8.0,16,90,986,57,0.66,889,E
2025-02-17,14:00,384,0.1,-8.2,17,90,974,61,0.6,889,E
2025-02-17,14:00,485,-0.9,-8.4,17,90,962,64,0.49,889,E
2025-02-17,14:00,587,-1.8,-9.9,16,90,950,66,0.36,889,E
2025-02-17,14:00,694,-2.6,-10.2,16,91,937,67,0.2,889,E
2025-02-17,14:00,798,-3.3,-11.0,15,93,925,68,0.02,889,E
2025-02-17,14:00,903,-3.9,-13.0,14,94,913,0,0.0,889,E
2025-02-17,14:00,1010,-3.9,-17.2,12,98,900,0,0.0,889,E
2025-02-17,14:00,1118,-3.5,-22.1,10,90,888,0,0.0,889,E
2025-02-17,14:00,1232,-3.4,-24.4,8,67,876,0,0.0,889,ENE
2025-02-17,14:00,1353,-3.5,-26.0,7,47,862,0,0.0,889,NE
2025-02-17,14:00,1476,-3.2,-28.0,7,22,849,0,0.0,889,NNE
2025-02-17,14:00,1596,-2.9,-29.5,8,0,836,0,0.0,889,N
2025-02-17,14:00,1722,-2.9,-30.6,9,342,823,0,0.0,889,NNW
2025-02-17,14:00,1856,-3.0,-30.6,12,331,809,0,0.0,889,NNW
2025-02-17,14:00,1992,-3.4,-27.8,15,326,795,0,0.0,889,NW
2025-02-17,14:00,2135,-3.9,-24.6,18,322,781,0,0.0,889,NW
2025-02-17,14:00,2290,-4.4,-23.8,20,321,766,0,0.0,889,NW
2025-02-17,14:00,2454,-4.9,-25.3,22,320,750,0,0.0,889,NW
2025-02-17,14:00,2621,-5.5,-26.8,24,318,734,0,0.0,889,NW
2025-02-17,14:00,2802,-6.2,-27.0,26,317,717,0,0.0,889,NW
2025-02-17,14:00,2997,-7.0,-27.4,28,318,700,0,0.0,889,NW
2025-02-17,14:00,3214,-8.1,-29.7,30,319,680,0,0.0,889,NW
2025-02-17,14:00,3477,-9.4,-34.0,32,322,658,0,0.0,889,NW
2025-02-17,14:00,3813,-11.5,-35.5,35,324,630,0,0.0,889,NW
2025-02-17,14:00,4230,-14.3,-30.8,40,325,596,0,0.0,889,NW
2025-02-17,14:00,4725,-17.8,-28.2,46,325,558,0,0.0,889,NW
2025-02-17,14:00,5309,-22.1,-29.5,53,325,516,0,0.0,889,NW
2025-02-17,14:00,5943,-27.0,-34.0,59,323,473,0,0.0,889,NW
2025-02-17,14:00,6573,-31.8,-39.5,65,320,433,0,0.0,889,NW
2025-02-17,14:00,7171,-36.1,-43.9,75,323,398,0,0.0,889,NW
2025-02-17,14:00,7692,-40.0,-46.0,86,326,368,0,0.0,889,NW
2025-02-17,15:00,9,4.6,-7.6,10,88,1021,18,0.29,872,E
2025-02-17,15:00,32,4.1,-7.6,14,89,1018,29,0.44,872,E
2025-02-17,15:00,75,3.6,-7.7,16,89,1013,38,0.56,872,E
2025-02-17,15:00,134,2.9,-7.8,17,89,1005,46,0.62,872,E
2025-02-17,15:00,205,2.2,-7.9,18,89,996,52,0.64,872,E
2025-02-17,15:00,288,1.3,-8.0,18,89,986,56,0.62,872,E
2025-02-17,15:00,384,0.4,-8.2,18,89,975,60,0.55,872,E
2025-02-17,15:00,485,-0.6,-8.4,18,90,962,63,0.45,872,E
2025-02-17,15:00,587,-1.6,-8.6,18,90,950,65,0.32,872,E
2025-02-17,15:00,694,-2.4,-10.3,18,91,937,66,0.16,872,E
